dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1988-07-01,21.758000000000006,0.391,Toronto,Canada,44.20N,80.50W
1988-08-01,20.366,0.142,Toronto,Canada,44.20N,80.50W
1988-09-01,14.482,0.156,Toronto,Canada,44.20N,80.50W
1988-10-01,5.786000000000001,0.207,Toronto,Canada,44.20N,80.50W
1988-11-01,3.5540000000000003,0.163,Toronto,Canada,44.20N,80.50W
1988-12-01,-4.752,0.299,Toronto,Canada,44.20N,80.50W
1989-01-01,-4.136,0.194,Toronto,Canada,44.20N,80.50W
1989-02-01,-8.464,0.153,Toronto,Canada,44.20N,80.50W
1989-03-01,-3.892,0.356,Toronto,Canada,44.20N,80.50W
1989-04-01,3.5950000000000006,0.32,Toronto,Canada,44.20N,80.50W
1989-05-01,12.201,0.074,Toronto,Canada,44.20N,80.50W
1989-06-01,17.516,0.165,Toronto,Canada,44.20N,80.50W
1989-07-01,20.667,0.337,Toronto,Canada,44.20N,80.50W
1989-08-01,18.831,0.313,Toronto,Canada,44.20N,80.50W
1989-09-01,14.584,0.244,Toronto,Canada,44.20N,80.50W
1989-10-01,8.92,0.227,Toronto,Canada,44.20N,80.50W
1989-11-01,0.2040000000000001,0.184,Toronto,Canada,44.20N,80.50W
1989-12-01,-11.593,0.201,Toronto,Canada,44.20N,80.50W
1990-01-01,-2.5779999999999994,0.287,Toronto,Canada,44.20N,80.50W
1990-02-01,-5.172000000000001,0.1669999999999999,Toronto,Canada,44.20N,80.50W
1990-03-01,-0.266,0.3229999999999999,Toronto,Canada,44.20N,80.50W
1990-04-01,7.275,0.183,Toronto,Canada,44.20N,80.50W
1990-05-01,10.798,0.237,Toronto,Canada,44.20N,80.50W
1990-06-01,17.268,0.33,Toronto,Canada,44.20N,80.50W
1990-07-01,19.426,0.226,Toronto,Canada,44.20N,80.50W
1990-08-01,19.05,0.208,Toronto,Canada,44.20N,80.50W
1990-09-01,14.28,0.198,Toronto,Canada,44.20N,80.50W
1990-10-01,8.052000000000001,0.318,Toronto,Canada,44.20N,80.50W
1990-11-01,3.571,0.294,Toronto,Canada,44.20N,80.50W
1990-12-01,-2.7260000000000004,0.263,Toronto,Canada,44.20N,80.50W
1991-01-01,-7.705,0.267,Toronto,Canada,44.20N,80.50W
1991-02-01,-4.211,0.246,Toronto,Canada,44.20N,80.50W
1991-03-01,-0.4490000000000003,0.229,Toronto,Canada,44.20N,80.50W
1991-04-01,7.622000000000001,0.26,Toronto,Canada,44.20N,80.50W
1991-05-01,15.615,0.123,Toronto,Canada,44.20N,80.50W
1991-06-01,19.029,0.189,Toronto,Canada,44.20N,80.50W
1991-07-01,20.075,0.258,Toronto,Canada,44.20N,80.50W
1991-08-01,20.03,0.158,Toronto,Canada,44.20N,80.50W
1991-09-01,13.911,0.186,Toronto,Canada,44.20N,80.50W
1991-10-01,9.346,0.215,Toronto,Canada,44.20N,80.50W
1991-11-01,1.238,0.141,Toronto,Canada,44.20N,80.50W
1991-12-01,-3.96,0.223,Toronto,Canada,44.20N,80.50W
1992-01-01,-6.148,0.258,Toronto,Canada,44.20N,80.50W
1992-02-01,-5.58,0.282,Toronto,Canada,44.20N,80.50W
1992-03-01,-3.1660000000000004,0.257,Toronto,Canada,44.20N,80.50W
1992-04-01,4.17,0.262,Toronto,Canada,44.20N,80.50W
1992-05-01,12.138,0.1639999999999999,Toronto,Canada,44.20N,80.50W
1992-06-01,15.105,0.379,Toronto,Canada,44.20N,80.50W
1992-07-01,16.747,0.26,Toronto,Canada,44.20N,80.50W
1992-08-01,16.709,0.184,Toronto,Canada,44.20N,80.50W
1992-09-01,14.331,0.319,Toronto,Canada,44.20N,80.50W
1992-10-01,6.511000000000001,0.144,Toronto,Canada,44.20N,80.50W
1992-11-01,1.41,0.257,Toronto,Canada,44.20N,80.50W
1992-12-01,-2.7550000000000003,0.423,Toronto,Canada,44.20N,80.50W
1993-01-01,-5.574999999999998,0.155,Toronto,Canada,44.20N,80.50W
1993-02-01,-10.359000000000002,0.158,Toronto,Canada,44.20N,80.50W
1993-03-01,-3.342,0.188,Toronto,Canada,44.20N,80.50W
1993-04-01,5.392,0.163,Toronto,Canada,44.20N,80.50W
1993-05-01,11.49,0.235,Toronto,Canada,44.20N,80.50W
1993-06-01,16.319000000000003,0.334,Toronto,Canada,44.20N,80.50W
1993-07-01,20.284,0.236,Toronto,Canada,44.20N,80.50W
1993-08-01,19.967,0.186,Toronto,Canada,44.20N,80.50W
1993-09-01,12.434,0.165,Toronto,Canada,44.20N,80.50W
1993-10-01,6.769000000000001,0.131,Toronto,Canada,44.20N,80.50W
1993-11-01,1.3610000000000002,0.213,Toronto,Canada,44.20N,80.50W
1993-12-01,-4.2410000000000005,0.31,Toronto,Canada,44.20N,80.50W
1994-01-01,-14.050999999999998,0.388,Toronto,Canada,44.20N,80.50W
1994-02-01,-10.31,0.419,Toronto,Canada,44.20N,80.50W
1994-03-01,-2.693,0.281,Toronto,Canada,44.20N,80.50W
1994-04-01,6.0280000000000005,0.076,Toronto,Canada,44.20N,80.50W
1994-05-01,10.563,0.201,Toronto,Canada,44.20N,80.50W
1994-06-01,17.849,0.342,Toronto,Canada,44.20N,80.50W
1994-07-01,19.92,0.291,Toronto,Canada,44.20N,80.50W
1994-08-01,17.454,0.226,Toronto,Canada,44.20N,80.50W
1994-09-01,14.851,0.152,Toronto,Canada,44.20N,80.50W
1994-10-01,9.249,0.174,Toronto,Canada,44.20N,80.50W
1994-11-01,4.194000000000001,0.236,Toronto,Canada,44.20N,80.50W
1994-12-01,-1.6960000000000006,0.212,Toronto,Canada,44.20N,80.50W
1995-01-01,-4.515,0.261,Toronto,Canada,44.20N,80.50W
1995-02-01,-9.187,0.331,Toronto,Canada,44.20N,80.50W
1995-03-01,0.0849999999999999,0.315,Toronto,Canada,44.20N,80.50W
1995-04-01,2.7060000000000004,0.251,Toronto,Canada,44.20N,80.50W
1995-05-01,11.893,0.175,Toronto,Canada,44.20N,80.50W
1995-06-01,19.094,0.241,Toronto,Canada,44.20N,80.50W
1995-07-01,20.427,0.203,Toronto,Canada,44.20N,80.50W
1995-08-01,20.998,0.203,Toronto,Canada,44.20N,80.50W
1995-09-01,13.175,0.237,Toronto,Canada,44.20N,80.50W
1995-10-01,9.762,0.25,Toronto,Canada,44.20N,80.50W
1995-11-01,-1.033,0.161,Toronto,Canada,44.20N,80.50W
1995-12-01,-6.843,0.163,Toronto,Canada,44.20N,80.50W
1996-01-01,-8.663,0.238,Toronto,Canada,44.20N,80.50W
1996-02-01,-7.688,0.265,Toronto,Canada,44.20N,80.50W
1996-03-01,-4.198,0.133,Toronto,Canada,44.20N,80.50W
1996-04-01,2.9350000000000005,0.184,Toronto,Canada,44.20N,80.50W
1996-05-01,10.909,0.1369999999999999,Toronto,Canada,44.20N,80.50W
1996-06-01,17.794,0.359,Toronto,Canada,44.20N,80.50W
1996-07-01,18.401,0.231,Toronto,Canada,44.20N,80.50W
1996-08-01,19.468,0.235,Toronto,Canada,44.20N,80.50W
1996-09-01,15.082,0.186,Toronto,Canada,44.20N,80.50W
1996-10-01,8.265,0.166,Toronto,Canada,44.20N,80.50W
1996-11-01,-0.5269999999999997,0.134,Toronto,Canada,44.20N,80.50W
1996-12-01,-2.0380000000000003,0.199,Toronto,Canada,44.20N,80.50W
1997-01-01,-8.202,0.245,Toronto,Canada,44.20N,80.50W
1997-02-01,-5.279999999999999,0.273,Toronto,Canada,44.20N,80.50W
1997-03-01,-2.983,0.321,Toronto,Canada,44.20N,80.50W
1997-04-01,4.19,0.193,Toronto,Canada,44.20N,80.50W
1997-05-01,8.291,0.193,Toronto,Canada,44.20N,80.50W
1997-06-01,18.755,0.4270000000000001,Toronto,Canada,44.20N,80.50W
1997-07-01,19.16200000000001,0.462,Toronto,Canada,44.20N,80.50W
1997-08-01,17.165,0.249,Toronto,Canada,44.20N,80.50W
1997-09-01,14.547,0.33,Toronto,Canada,44.20N,80.50W
1997-10-01,8.110000000000001,0.256,Toronto,Canada,44.20N,80.50W
1997-11-01,1.035,0.1639999999999999,Toronto,Canada,44.20N,80.50W
1997-12-01,-2.7880000000000003,0.201,Toronto,Canada,44.20N,80.50W
1998-01-01,-4.053999999999999,0.215,Toronto,Canada,44.20N,80.50W
1998-02-01,-2.1210000000000004,0.197,Toronto,Canada,44.20N,80.50W
1998-03-01,0.1960000000000001,0.215,Toronto,Canada,44.20N,80.50W
1998-04-01,6.9110000000000005,0.154,Toronto,Canada,44.20N,80.50W
1998-05-01,15.985,0.31,Toronto,Canada,44.20N,80.50W
1998-06-01,17.61,0.305,Toronto,Canada,44.20N,80.50W
1998-07-01,19.806,0.269,Toronto,Canada,44.20N,80.50W
1998-08-01,20.057,0.17,Toronto,Canada,44.20N,80.50W
1998-09-01,16.41,0.22,Toronto,Canada,44.20N,80.50W
1998-10-01,9.268,0.115,Toronto,Canada,44.20N,80.50W
1998-11-01,3.335,0.148,Toronto,Canada,44.20N,80.50W
1998-12-01,-0.9160000000000004,0.252,Toronto,Canada,44.20N,80.50W
1999-01-01,-7.671,0.213,Toronto,Canada,44.20N,80.50W
1999-02-01,-3.518,0.287,Toronto,Canada,44.20N,80.50W
1999-03-01,-1.671,0.147,Toronto,Canada,44.20N,80.50W
1999-04-01,6.5920000000000005,0.265,Toronto,Canada,44.20N,80.50W
1999-05-01,14.473,0.269,Toronto,Canada,44.20N,80.50W
1999-06-01,19.156,0.273,Toronto,Canada,44.20N,80.50W
1999-07-01,21.782,0.36,Toronto,Canada,44.20N,80.50W
1999-08-01,18.302,0.23,Toronto,Canada,44.20N,80.50W
1999-09-01,16.417,0.186,Toronto,Canada,44.20N,80.50W
1999-10-01,7.950000000000001,0.114,Toronto,Canada,44.20N,80.50W
1999-11-01,3.932,0.139,Toronto,Canada,44.20N,80.50W
1999-12-01,-2.8030000000000004,0.198,Toronto,Canada,44.20N,80.50W
2000-01-01,-7.372999999999998,0.1639999999999999,Toronto,Canada,44.20N,80.50W
2000-02-01,-4.177,0.217,Toronto,Canada,44.20N,80.50W
2000-03-01,2.675,0.091,Toronto,Canada,44.20N,80.50W
2000-04-01,4.968,0.221,Toronto,Canada,44.20N,80.50W
2000-05-01,13.068,0.236,Toronto,Canada,44.20N,80.50W
2000-06-01,17.095,0.176,Toronto,Canada,44.20N,80.50W
2000-07-01,18.296,0.291,Toronto,Canada,44.20N,80.50W
2000-08-01,18.522,0.239,Toronto,Canada,44.20N,80.50W
2000-09-01,14.296,0.127,Toronto,Canada,44.20N,80.50W
2000-10-01,9.723,0.225,Toronto,Canada,44.20N,80.50W
2000-11-01,1.849,0.113,Toronto,Canada,44.20N,80.50W
2000-12-01,-8.854,0.205,Toronto,Canada,44.20N,80.50W
2001-01-01,-5.783,0.1669999999999999,Toronto,Canada,44.20N,80.50W
2001-02-01,-5.604,0.163,Toronto,Canada,44.20N,80.50W
2001-03-01,-2.592,0.15,Toronto,Canada,44.20N,80.50W
2001-04-01,6.434,0.14,Toronto,Canada,44.20N,80.50W
2001-05-01,13.708,0.199,Toronto,Canada,44.20N,80.50W
2001-06-01,17.971999999999994,0.316,Toronto,Canada,44.20N,80.50W
2001-07-01,19.042,0.257,Toronto,Canada,44.20N,80.50W
2001-08-01,20.842,0.203,Toronto,Canada,44.20N,80.50W
2001-09-01,14.547,0.259,Toronto,Canada,44.20N,80.50W
2001-10-01,8.854000000000003,0.195,Toronto,Canada,44.20N,80.50W
2001-11-01,5.792999999999999,0.14,Toronto,Canada,44.20N,80.50W
2001-12-01,-0.0730000000000004,0.231,Toronto,Canada,44.20N,80.50W
2002-01-01,-2.6060000000000003,0.358,Toronto,Canada,44.20N,80.50W
2002-02-01,-3.689,0.248,Toronto,Canada,44.20N,80.50W
2002-03-01,-1.7200000000000002,0.171,Toronto,Canada,44.20N,80.50W
2002-04-01,5.9220000000000015,0.246,Toronto,Canada,44.20N,80.50W
2002-05-01,9.866,0.138,Toronto,Canada,44.20N,80.50W
2002-06-01,17.909000000000002,0.174,Toronto,Canada,44.20N,80.50W
2002-07-01,21.593000000000004,0.241,Toronto,Canada,44.20N,80.50W
2002-08-01,20.111,0.265,Toronto,Canada,44.20N,80.50W
2002-09-01,18.261000000000006,0.165,Toronto,Canada,44.20N,80.50W
2002-10-01,6.997000000000001,0.258,Toronto,Canada,44.20N,80.50W
2002-11-01,1.0640000000000005,0.18,Toronto,Canada,44.20N,80.50W
2002-12-01,-3.92,0.173,Toronto,Canada,44.20N,80.50W
2003-01-01,-10.128,0.24,Toronto,Canada,44.20N,80.50W
2003-02-01,-10.112,0.421,Toronto,Canada,44.20N,80.50W
2003-03-01,-2.3760000000000003,0.357,Toronto,Canada,44.20N,80.50W
2003-04-01,3.705,0.305,Toronto,Canada,44.20N,80.50W
2003-05-01,11.216,0.255,Toronto,Canada,44.20N,80.50W
2003-06-01,16.759999999999998,0.4,Toronto,Canada,44.20N,80.50W
2003-07-01,19.44,0.302,Toronto,Canada,44.20N,80.50W
2003-08-01,20.047,0.298,Toronto,Canada,44.20N,80.50W
2003-09-01,15.347,0.209,Toronto,Canada,44.20N,80.50W
2003-10-01,7.5230000000000015,0.291,Toronto,Canada,44.20N,80.50W
2003-11-01,3.342,0.136,Toronto,Canada,44.20N,80.50W
2003-12-01,-2.5,0.253,Toronto,Canada,44.20N,80.50W
2004-01-01,-11.382,0.284,Toronto,Canada,44.20N,80.50W
2004-02-01,-6.071000000000001,0.112,Toronto,Canada,44.20N,80.50W
2004-03-01,-0.076,0.17,Toronto,Canada,44.20N,80.50W
2004-04-01,5.605,0.237,Toronto,Canada,44.20N,80.50W
2004-05-01,11.802,0.184,Toronto,Canada,44.20N,80.50W
2004-06-01,16.157999999999998,0.375,Toronto,Canada,44.20N,80.50W
2004-07-01,19.024,0.249,Toronto,Canada,44.20N,80.50W
2004-08-01,17.604,0.223,Toronto,Canada,44.20N,80.50W
2004-09-01,16.854,0.196,Toronto,Canada,44.20N,80.50W
2004-10-01,9.135000000000002,0.281,Toronto,Canada,44.20N,80.50W
2004-11-01,3.289,0.106,Toronto,Canada,44.20N,80.50W
2004-12-01,-5.192,0.177,Toronto,Canada,44.20N,80.50W
2005-01-01,-8.773,0.187,Toronto,Canada,44.20N,80.50W
2005-02-01,-6.011,0.303,Toronto,Canada,44.20N,80.50W
2005-03-01,-3.797,0.3670000000000001,Toronto,Canada,44.20N,80.50W
2005-04-01,6.165,0.151,Toronto,Canada,44.20N,80.50W
2005-05-01,10.779000000000002,0.402,Toronto,Canada,44.20N,80.50W
2005-06-01,20.788,0.22,Toronto,Canada,44.20N,80.50W
2005-07-01,21.477,0.259,Toronto,Canada,44.20N,80.50W
2005-08-01,20.451,0.194,Toronto,Canada,44.20N,80.50W
2005-09-01,17.295,0.126,Toronto,Canada,44.20N,80.50W
2005-10-01,9.937,0.179,Toronto,Canada,44.20N,80.50W
2005-11-01,3.452,0.099,Toronto,Canada,44.20N,80.50W
2005-12-01,-5.162000000000001,0.252,Toronto,Canada,44.20N,80.50W
2006-01-01,-2.1739999999999995,0.253,Toronto,Canada,44.20N,80.50W
2006-02-01,-6.542000000000001,0.175,Toronto,Canada,44.20N,80.50W
2006-03-01,-1.405,0.256,Toronto,Canada,44.20N,80.50W
2006-04-01,7.0600000000000005,0.268,Toronto,Canada,44.20N,80.50W
2006-05-01,13.538,0.37,Toronto,Canada,44.20N,80.50W
2006-06-01,17.765,0.282,Toronto,Canada,44.20N,80.50W
2006-07-01,21.605,0.234,Toronto,Canada,44.20N,80.50W
2006-08-01,19.053,0.1669999999999999,Toronto,Canada,44.20N,80.50W
2006-09-01,14.041,0.12,Toronto,Canada,44.20N,80.50W
2006-10-01,7.264000000000001,0.209,Toronto,Canada,44.20N,80.50W
2006-11-01,4.109,0.21,Toronto,Canada,44.20N,80.50W
2006-12-01,-0.1520000000000001,0.161,Toronto,Canada,44.20N,80.50W
2007-01-01,-5.2360000000000015,0.204,Toronto,Canada,44.20N,80.50W
2007-02-01,-9.937,0.145,Toronto,Canada,44.20N,80.50W
2007-03-01,-1.138,0.166,Toronto,Canada,44.20N,80.50W
2007-04-01,4.3530000000000015,0.313,Toronto,Canada,44.20N,80.50W
2007-05-01,13.222,0.188,Toronto,Canada,44.20N,80.50W
2007-06-01,18.625,0.274,Toronto,Canada,44.20N,80.50W
2007-07-01,19.058,0.158,Toronto,Canada,44.20N,80.50W
2007-08-01,19.866,0.15,Toronto,Canada,44.20N,80.50W
2007-09-01,16.724,0.275,Toronto,Canada,44.20N,80.50W
2007-10-01,12.626,0.223,Toronto,Canada,44.20N,80.50W
2007-11-01,1.098,0.279,Toronto,Canada,44.20N,80.50W
2007-12-01,-4.405,0.199,Toronto,Canada,44.20N,80.50W
2008-01-01,-4.3,0.163,Toronto,Canada,44.20N,80.50W
2008-02-01,-7.318,0.149,Toronto,Canada,44.20N,80.50W
2008-03-01,-3.921,0.203,Toronto,Canada,44.20N,80.50W
2008-04-01,8.073,0.159,Toronto,Canada,44.20N,80.50W
2008-05-01,10.277,0.197,Toronto,Canada,44.20N,80.50W
2008-06-01,18.266,0.351,Toronto,Canada,44.20N,80.50W
2008-07-01,20.008000000000006,0.156,Toronto,Canada,44.20N,80.50W
2008-08-01,18.394,0.27,Toronto,Canada,44.20N,80.50W
2008-09-01,15.5,0.261,Toronto,Canada,44.20N,80.50W
2008-10-01,7.65,0.178,Toronto,Canada,44.20N,80.50W
2008-11-01,1.5670000000000002,0.244,Toronto,Canada,44.20N,80.50W
2008-12-01,-5.275,0.108,Toronto,Canada,44.20N,80.50W
2009-01-01,-10.656,0.196,Toronto,Canada,44.20N,80.50W
2009-02-01,-5.92,0.258,Toronto,Canada,44.20N,80.50W
2009-03-01,-1.0040000000000002,0.191,Toronto,Canada,44.20N,80.50W
2009-04-01,6.0390000000000015,0.311,Toronto,Canada,44.20N,80.50W
2009-05-01,11.776,0.274,Toronto,Canada,44.20N,80.50W
2009-06-01,15.822,0.237,Toronto,Canada,44.20N,80.50W
2009-07-01,17.408,0.337,Toronto,Canada,44.20N,80.50W
2009-08-01,19.017,0.24,Toronto,Canada,44.20N,80.50W
2009-09-01,15.265999999999998,0.317,Toronto,Canada,44.20N,80.50W
2009-10-01,7.0790000000000015,0.108,Toronto,Canada,44.20N,80.50W
2009-11-01,4.832,0.344,Toronto,Canada,44.20N,80.50W
2009-12-01,-4.268000000000002,0.107,Toronto,Canada,44.20N,80.50W
2010-01-01,-7.1370000000000005,0.171,Toronto,Canada,44.20N,80.50W
2010-02-01,-5.884,0.126,Toronto,Canada,44.20N,80.50W
2010-03-01,2.027,0.283,Toronto,Canada,44.20N,80.50W
2010-04-01,9.037,0.222,Toronto,Canada,44.20N,80.50W
2010-05-01,14.473,0.231,Toronto,Canada,44.20N,80.50W
2010-06-01,17.455,0.212,Toronto,Canada,44.20N,80.50W
2010-07-01,21.367,0.202,Toronto,Canada,44.20N,80.50W
2010-08-01,20.75,0.27,Toronto,Canada,44.20N,80.50W
2010-09-01,14.892,0.161,Toronto,Canada,44.20N,80.50W
2010-10-01,8.859,0.24,Toronto,Canada,44.20N,80.50W
2010-11-01,3.0490000000000004,0.325,Toronto,Canada,44.20N,80.50W
2010-12-01,-5.593999999999999,0.242,Toronto,Canada,44.20N,80.50W
2011-01-01,-9.348,0.46,Toronto,Canada,44.20N,80.50W
2011-02-01,-7.057,0.16,Toronto,Canada,44.20N,80.50W
2011-03-01,-2.664,0.474,Toronto,Canada,44.20N,80.50W
2011-04-01,5.247999999999999,0.245,Toronto,Canada,44.20N,80.50W
2011-05-01,13.13,0.326,Toronto,Canada,44.20N,80.50W
2011-06-01,17.215999999999998,0.351,Toronto,Canada,44.20N,80.50W
2011-07-01,21.956000000000003,0.246,Toronto,Canada,44.20N,80.50W
2011-08-01,20.021,0.212,Toronto,Canada,44.20N,80.50W
2011-09-01,15.939,0.187,Toronto,Canada,44.20N,80.50W
2011-10-01,9.385000000000002,0.281,Toronto,Canada,44.20N,80.50W
2011-11-01,5.138,0.1669999999999999,Toronto,Canada,44.20N,80.50W
2011-12-01,-1.3689999999999998,0.268,Toronto,Canada,44.20N,80.50W
2012-01-01,-3.955,0.349,Toronto,Canada,44.20N,80.50W
2012-02-01,-2.699,0.254,Toronto,Canada,44.20N,80.50W
2012-03-01,5.238,0.528,Toronto,Canada,44.20N,80.50W
2012-04-01,5.251,0.224,Toronto,Canada,44.20N,80.50W
2012-05-01,14.946,0.241,Toronto,Canada,44.20N,80.50W
2012-06-01,18.771,0.285,Toronto,Canada,44.20N,80.50W
2012-07-01,21.876,0.292,Toronto,Canada,44.20N,80.50W
2012-08-01,19.759,0.301,Toronto,Canada,44.20N,80.50W
2012-09-01,14.955,0.219,Toronto,Canada,44.20N,80.50W
2012-10-01,8.930000000000003,0.14,Toronto,Canada,44.20N,80.50W
2012-11-01,1.907,0.181,Toronto,Canada,44.20N,80.50W
2012-12-01,-1.003,0.356,Toronto,Canada,44.20N,80.50W
2013-01-01,-4.681,0.235,Toronto,Canada,44.20N,80.50W
2013-02-01,-6.742999999999999,0.519,Toronto,Canada,44.20N,80.50W
2013-03-01,-1.862,0.449,Toronto,Canada,44.20N,80.50W
2013-04-01,4.657,0.318,Toronto,Canada,44.20N,80.50W
2013-05-01,13.818,0.278,Toronto,Canada,44.20N,80.50W
2013-06-01,17.367,0.226,Toronto,Canada,44.20N,80.50W
2013-07-01,20.46,0.29,Toronto,Canada,44.20N,80.50W
2013-08-01,18.52,0.342,Toronto,Canada,44.20N,80.50W
2013-09-01,14.599,1.274,Toronto,Canada,44.20N,80.50W
